#DGE	exludesample	sox2_nes:positive:negative
gene_name	baseMean	log2FoldChange	pvalue	padj	Significance	Geneid
ENSG00000279885	63.1431879775921	0.10398193398873	0.957797996145375	NA	not_sign	ENSG00000279885.1
SNTB1	427.725288994773	0.0414114438620229	0.957828217687975	0.999954839599667	not_sign	ENSG00000172164.15
PPARGC1B	511.108162784153	0.037644983498876	0.957870803782888	0.999954839599667	not_sign	ENSG00000155846.18
NPIPB11	513.919839450244	0.0395082013202346	0.95789427787936	0.999954839599667	not_sign	ENSG00000254206.6
MRPS2	240.711949239994	-0.0558113340527074	0.95791947580502	0.999954839599667	not_sign	ENSG00000122140.14
EDRF1-DT	44.9018756893316	0.121549407532075	0.957959743362168	NA	not_sign	ENSG00000224023.11
HIKESHI	324.44002517598	-0.0463693838525963	0.957997405977134	0.999954839599667	not_sign	ENSG00000149196.18
IFT140	2521.4871547247	-0.0203336598230668	0.958006602699072	0.999954839599667	not_sign	ENSG00000187535.15
PALB2	702.256239871086	-0.0328323642758237	0.958022040568099	0.999954839599667	not_sign	ENSG00000083093.13
BZW2	545.494405683564	-0.0363740657128703	0.958060060830989	0.999954839599667	not_sign	ENSG00000136261.17
ENSG00000289212	62.1003444322295	0.103345713073318	0.958115411754007	NA	not_sign	ENSG00000289212.2
ELOF1	433.787192202685	0.0404175292473638	0.958134885119841	0.999954839599667	not_sign	ENSG00000130165.12
ISOC2	247.200086433201	0.0522584519640713	0.958150635105491	0.999954839599667	not_sign	ENSG00000063241.9
DOCK6-AS1	22.7574679466593	0.164745772112048	0.958192682455695	NA	not_sign	ENSG00000267082.3
CHST14	122.760918723267	0.0723409456670185	0.958244619366346	0.999954839599667	not_sign	ENSG00000169105.8
RPS19BP1	892.888694389859	-0.0294670654510903	0.958364100838845	0.999954839599667	not_sign	ENSG00000187051.10
ENSG00000260850	90.7737083516909	-0.0822261393787162	0.95840067010849	0.999954839599667	not_sign	ENSG00000260850.5
ATAD1	1469.17393944212	-0.0236422891238102	0.95840229675907	0.999954839599667	not_sign	ENSG00000138138.15
ZNF607	487.433617225882	0.0390704610629482	0.958406153259938	0.999954839599667	not_sign	ENSG00000198182.14
ENSG00000228079	28.1388782758971	-0.147539730241918	0.958449500617223	NA	not_sign	ENSG00000228079.2
INKA2	2131.02460382317	0.0202735576725224	0.958483990324936	0.999954839599667	not_sign	ENSG00000197852.12
TRAPPC2B	280.66303763206	0.0497819800951761	0.958531906771547	0.999954839599667	not_sign	ENSG00000256060.3
HNRNPA3P6	42.9728417648511	-0.114255552730887	0.958567562455179	NA	not_sign	ENSG00000213300.5
ENSG00000289886	15.0719437574836	-0.24723218735587	0.958584164107094	NA	not_sign	ENSG00000289886.2
GMNN	542.238709957724	-0.0360885137219269	0.958659575181707	0.999954839599667	not_sign	ENSG00000112312.11
SETP14	80.4113780620183	0.087334264933554	0.95866647412156	0.999954839599667	not_sign	ENSG00000240489.1
USP19	3013.06640818826	-0.0181743494267135	0.958706632590242	0.999954839599667	not_sign	ENSG00000172046.21
ARID5A	260.638954519431	0.0521439768896312	0.958711247138641	0.999954839599667	not_sign	ENSG00000196843.19
POGLUT1	634.992844643777	-0.0338151048018816	0.958732395351804	0.999954839599667	not_sign	ENSG00000163389.13
ENSG00000286503	385.740471120202	-0.0430219626432762	0.958742626145059	0.999954839599667	not_sign	ENSG00000286503.2
BTN2A2	1198.05525088825	-0.0257088994543347	0.958771862595597	0.999954839599667	not_sign	ENSG00000124508.18
GNAI3	3361.90122926548	0.0172061687057094	0.958843936149423	0.999954839599667	not_sign	ENSG00000065135.13
TYW3	1144.25910754366	-0.0261502800760952	0.958900142041359	0.999954839599667	not_sign	ENSG00000162623.17
RIT2	53.3577944435741	-0.13295350511721	0.95894255539235	NA	not_sign	ENSG00000152214.15
NDUFB1	389.690799119771	-0.0416578221557303	0.959061042874292	0.999954839599667	not_sign	ENSG00000183648.12
SLC45A4	411.806774650158	0.0404722231175949	0.959073823920934	0.999954839599667	not_sign	ENSG00000022567.11
FGL1	15.7494233786717	-0.238837771189295	0.959194588801351	NA	not_sign	ENSG00000104760.18
LINC00630	1615.61042247481	0.0223680363539711	0.959235924974374	0.999954839599667	not_sign	ENSG00000223546.10
STAT1	2932.20811612404	0.0182946342988324	0.959240011009715	0.999954839599667	not_sign	ENSG00000115415.22
ENSG00000259377	56.0941581513106	0.10606616074285	0.959251788337318	NA	not_sign	ENSG00000259377.1
KTN1	13118.3007121117	-0.011987431854136	0.959330355001284	0.999954839599667	not_sign	ENSG00000126777.19
TMEM242	349.049863285945	-0.0438813791164157	0.959334440759909	0.999954839599667	not_sign	ENSG00000215712.12
ENSG00000213062	286.161008086023	-0.0481840869874464	0.959356711733782	0.999954839599667	not_sign	ENSG00000213062.6
XRCC2	972.182582085238	-0.0282653993184719	0.959372104637172	0.999954839599667	not_sign	ENSG00000196584.4
ILF2	4075.46876332213	-0.0163333409959934	0.959381701401988	0.999954839599667	not_sign	ENSG00000143621.18
ENSG00000286964	119.457460670166	-0.078125517166403	0.959425306400395	0.999954839599667	not_sign	ENSG00000286964.1
LRRC39	215.103231549117	0.0575697344917078	0.959441927593758	0.999954839599667	not_sign	ENSG00000122477.15
B3GALNT2	1263.12591485926	-0.0247463549752476	0.959446460971406	0.999954839599667	not_sign	ENSG00000162885.15
OXSM	270.3241466416	-0.0487726521224854	0.959474205173657	0.999954839599667	not_sign	ENSG00000151093.9
GPAT3	45.9351397441141	-0.112240725918013	0.959493716067335	NA	not_sign	ENSG00000138678.12
ZNF37BP	2546.92240174111	-0.0186701695738065	0.959569063194883	0.999954839599667	not_sign	ENSG00000293313.2
ENSG00000288719	289.944777276166	-0.048248006769096	0.959602760253463	0.999954839599667	not_sign	ENSG00000288719.1
H2BC21	867.586191052577	-0.0299682258163508	0.959748358253919	0.999954839599667	not_sign	ENSG00000184678.11
MYORG	595.593775456406	-0.0346115878430195	0.959795103473268	0.999954839599667	not_sign	ENSG00000164976.10
NXPE1	37.2354724600417	-0.125661374592917	0.959870764073318	NA	not_sign	ENSG00000095110.10
RNA5-8SP6	42.0905032644976	-0.116231810267988	0.959879829535124	NA	not_sign	ENSG00000251705.1
PARN	2213.78838646153	0.0192967221136064	0.959893237407271	0.999954839599667	not_sign	ENSG00000140694.19
ENSG00000260917	265.929376469072	0.0486022272307932	0.959917811735096	0.999954839599667	not_sign	ENSG00000260917.1
ENSG00000280087	39.9388308547287	-0.122580186758076	0.9599711685369	NA	not_sign	ENSG00000280087.1
TTLL5	2292.30601262074	-0.0197277663762299	0.960009440055691	0.999954839599667	not_sign	ENSG00000119685.21
PAXX	483.767410804512	-0.0375735309827442	0.960048752533859	0.999954839599667	not_sign	ENSG00000310560.2
TRAPPC9	1476.47199749122	0.0225213909060372	0.960107981433117	0.999954839599667	not_sign	ENSG00000167632.19
RNGTT	1281.36161159384	0.0239430328568853	0.960245219177587	0.999954839599667	not_sign	ENSG00000111880.17
EIF2AK2	6103.67734243144	-0.014298942377725	0.960279347840737	0.999954839599667	not_sign	ENSG00000055332.20
NMT2	615.857498712763	-0.0328557747591195	0.960280273090068	0.999954839599667	not_sign	ENSG00000152465.19
BOD1	1021.93345946714	0.0261395971175152	0.96032347937319	0.999954839599667	not_sign	ENSG00000145919.12
CYP26C1	13.8847200398116	-0.227335503731903	0.960365496485697	NA	not_sign	ENSG00000187553.10
TMEM160	37.2218246556951	-0.123940304436866	0.960381159322902	NA	not_sign	ENSG00000130748.7
ZNF583	875.151724613187	0.0303834386021365	0.960428175509526	0.999954839599667	not_sign	ENSG00000198440.10
TSHZ3	579.39587559225	0.034845893203094	0.960442082452161	0.999954839599667	not_sign	ENSG00000121297.8
HIBADH	613.559397364073	-0.0330956944635666	0.960560273505294	0.999954839599667	not_sign	ENSG00000106049.10
FBXL4	747.887316690753	-0.0305216598895957	0.960608721771653	0.999954839599667	not_sign	ENSG00000112234.10
PHC1P1	190.665455816793	0.0556059415491418	0.960618193865666	0.999954839599667	not_sign	ENSG00000179899.8
KIFAP3	776.923086404694	0.0297945196348179	0.96063993771974	0.999954839599667	not_sign	ENSG00000075945.13
MUPP	42.9178357717799	0.11794206786074	0.960683544308206	NA	not_sign	ENSG00000237906.1
ENSG00000273151	61.2004753355839	-0.0976066012742165	0.960721476172705	NA	not_sign	ENSG00000273151.1
ENSG00000283010	43.7005859953519	-0.115374004536196	0.96076421436704	NA	not_sign	ENSG00000283010.2
RAPGEF6	407.095373950751	-0.0396109134670387	0.960837165678675	0.999954839599667	not_sign	ENSG00000158987.23
MYH9	15675.0824404312	-0.0119631675409965	0.960956220839676	0.999954839599667	not_sign	ENSG00000100345.24
TTC31	1122.35614245264	0.0249027587385032	0.961190539953425	0.999954839599667	not_sign	ENSG00000115282.22
LINC02572	31.7628277395588	-0.130459575863554	0.961194987622575	NA	not_sign	ENSG00000229536.4
SERTAD2	3102.21882455237	-0.0167917700918378	0.961268602133129	0.999954839599667	not_sign	ENSG00000179833.5
ZBTB40	2236.09327194506	-0.0186543128489907	0.961308291110038	0.999954839599667	not_sign	ENSG00000184677.19
ASXL1	5783.34453402832	-0.013625527740707	0.961318764466909	0.999954839599667	not_sign	ENSG00000171456.23
WARS2-IT1	34.3918107226341	-0.126662783571272	0.961346355689657	NA	not_sign	ENSG00000224238.2
RPL7AP16	276.338625939201	0.0486482050902507	0.961380762313469	0.999954839599667	not_sign	ENSG00000234329.1
ENSG00000280321	139.932321810782	-0.0631140355575791	0.961398287226778	0.999954839599667	not_sign	ENSG00000280321.1
ENSG00000290767	55.2414261228543	0.123338920779165	0.961400704616434	NA	not_sign	ENSG00000290767.2
UFL1	3197.40190789066	0.0163356359144436	0.961403999218726	0.999954839599667	not_sign	ENSG00000014123.11
ENSG00000310412	44.7414446057917	-0.110609016406209	0.961458499033274	NA	not_sign	ENSG00000310412.1
CYP2D6	31.2507768143429	-0.133116441364253	0.961472456259604	NA	not_sign	ENSG00000100197.24
HAUS4	248.963606551738	0.0479347570589271	0.961573497008202	0.999954839599667	not_sign	ENSG00000092036.20
NGEF	49.2063192951694	0.10027384417925	0.961585769918168	NA	not_sign	ENSG00000066248.16
SP9	163.356015216341	0.0789855045256651	0.961603835914026	0.999954839599667	not_sign	ENSG00000217236.2
PAFAH1B2	4187.29002180834	0.0148404522106477	0.961686467594311	0.999954839599667	not_sign	ENSG00000168092.15
TEX15	80.4754768906172	-0.0806254531457326	0.961774010810511	0.999954839599667	not_sign	ENSG00000133863.9
CACNA2D1	1947.49846405308	-0.0194271440733752	0.961785507504531	0.999954839599667	not_sign	ENSG00000153956.18
CACFD1	136.601642486996	-0.0650174930555457	0.961802465367963	0.999954839599667	not_sign	ENSG00000160325.16
FAM200A	924.87917457962	0.0262218685960669	0.961815210065308	0.999954839599667	not_sign	ENSG00000221909.4
GXYLT1	1153.71829897705	0.02390735807203	0.961912116076242	0.999954839599667	not_sign	ENSG00000151233.12
MTND5P2	66.0088781620327	0.0909470125812007	0.962030950012549	NA	not_sign	ENSG00000229622.1
AIG1	355.004402668498	-0.0417639318908713	0.962040264138016	0.999954839599667	not_sign	ENSG00000146416.19
ADAP2	76.4441421440228	-0.0862391093696582	0.962052395317431	NA	not_sign	ENSG00000184060.13
NPNT	266.562582483084	-0.0507930650470126	0.962083337437599	0.999954839599667	not_sign	ENSG00000168743.14
RNVU1-2A	24.5149531878462	0.134143678395211	0.962089881953507	NA	not_sign	ENSG00000278099.1
RB1CC1	4121.22468029923	0.0148018528696035	0.962160859474624	0.999954839599667	not_sign	ENSG00000023287.14
RAMACL	236.527900738663	0.0483228923764318	0.962185102135674	0.999954839599667	not_sign	ENSG00000235272.3
ENSG00000295659	140.752039741392	0.06140405856588	0.962238400453932	0.999954839599667	not_sign	ENSG00000295659.1
CLIC2	69.7737284163944	0.0842733063234134	0.962244830657868	NA	not_sign	ENSG00000155962.14
CD63	5480.98407881582	0.0136676236736979	0.96235978034896	0.999954839599667	not_sign	ENSG00000135404.13
ZFHX3	3518.95975394515	0.0154061444059614	0.9623647583372	0.999954839599667	not_sign	ENSG00000140836.17
USO1	2122.00307555785	0.0184233340275001	0.962381976135636	0.999954839599667	not_sign	ENSG00000138768.16
LNX1	298.69402684482	-0.0438016749521576	0.962403098018794	0.999954839599667	not_sign	ENSG00000072201.15
CEP104	1917.96821299196	0.0192296821772109	0.962429845248704	0.999954839599667	not_sign	ENSG00000116198.15
WDR91	1907.69064900396	-0.0192215309796883	0.962458533331901	0.999954839599667	not_sign	ENSG00000105875.16
GNPTAB	1060.74755121011	-0.0244936672994396	0.96249356929032	0.999954839599667	not_sign	ENSG00000111670.17
SAPCD1	27.1312546289714	0.127334933756438	0.962616030262959	NA	not_sign	ENSG00000228727.11
COX7CP2	73.5728913242111	-0.0852850341677935	0.962660401498588	NA	not_sign	ENSG00000235449.2
ENSG00000279829	110.890863438731	0.0680232555686121	0.962697138138127	0.999954839599667	not_sign	ENSG00000279829.1
KDM5B	7375.4752150015	0.0125996193931637	0.962705615469383	0.999954839599667	not_sign	ENSG00000117139.19
ADM2	62.7992358654362	-0.0899107236410427	0.962781444436819	NA	not_sign	ENSG00000128165.9
ANAPC7	1661.98106021331	-0.0207527634016129	0.962832417550465	0.999954839599667	not_sign	ENSG00000196510.15
TTF2	1402.61893347372	0.0214197327430961	0.962902065348456	0.999954839599667	not_sign	ENSG00000116830.13
ENSG00000273113	61.6500390017688	-0.119304291386443	0.962977150120462	NA	not_sign	ENSG00000273113.1
MFF-DT	668.105323373945	0.0296551106682543	0.963017267018076	0.999954839599667	not_sign	ENSG00000236432.8
RHCE	81.9096623425981	-0.0813370089950166	0.96307721946275	0.999954839599667	not_sign	ENSG00000188672.19
TM2D3	706.236690679104	0.0285196260285919	0.963116722477576	0.999954839599667	not_sign	ENSG00000184277.14
COPZ1	623.177382574025	-0.0305867051861029	0.963117716689833	0.999954839599667	not_sign	ENSG00000111481.11
ENSG00000305312	26.1959073038374	-0.12746431644527	0.963119835698486	NA	not_sign	ENSG00000305312.1
RN7SL192P	83.4397262200839	-0.0771168224656902	0.963136465135429	0.999954839599667	not_sign	ENSG00000276757.1
SEC31A	5034.67164639139	0.0134905796494541	0.963258269069803	0.999954839599667	not_sign	ENSG00000138674.18
ENSG00000289637	21.8210911405541	0.149933323448705	0.96330615833648	NA	not_sign	ENSG00000289637.2
PCDHB19P	36.093726184017	-0.108987069724674	0.963359767301575	NA	not_sign	ENSG00000262096.3
PKM	16902.0380009984	0.0105175539947255	0.96345121870357	0.999954839599667	not_sign	ENSG00000067225.22
TRIM26	1183.13610001541	0.0226586244474732	0.963457690632622	0.999954839599667	not_sign	ENSG00000234127.10
LINC01703	59.5940031682017	-0.088011900259999	0.963473065419174	NA	not_sign	ENSG00000225518.4
CCDC181	524.018143274925	-0.0324704574893848	0.963546957736266	0.999954839599667	not_sign	ENSG00000117477.14
SNX1	2637.3742549	0.0169824750495944	0.963689196260114	0.999954839599667	not_sign	ENSG00000028528.16
ENSG00000278765	59.5116312679405	-0.0868811259776728	0.963753818295443	NA	not_sign	ENSG00000278765.1
ENSG00000279453	177.424315894762	-0.0537844697230516	0.963757152901288	0.999954839599667	not_sign	ENSG00000279453.1
LRRTM1	25.2732790398765	0.135028284663068	0.963800325859725	NA	not_sign	ENSG00000162951.12
ENSG00000286885	97.4309666742648	-0.0694650021629017	0.963840447848293	0.999954839599667	not_sign	ENSG00000286885.4
DTHD1	25.9482925267807	-0.127200539809786	0.963846240877649	NA	not_sign	ENSG00000197057.11
DHRS4-AS1	299.378366329416	-0.0418831322746935	0.963854761093714	0.999954839599667	not_sign	ENSG00000215256.7
PCMT1	1493.32270630953	0.0203117527916314	0.9638761470114	0.999954839599667	not_sign	ENSG00000120265.22
RAD51B	468.982530000162	-0.0339164844137406	0.963891897206176	0.999954839599667	not_sign	ENSG00000182185.19
ANKRD10	2898.13077667565	0.0159952801315698	0.963920325884947	0.999954839599667	not_sign	ENSG00000088448.15
SMURF1	1608.97729870113	0.019642797663226	0.963937285283163	0.999954839599667	not_sign	ENSG00000198742.11
MAGT1	898.597540896384	-0.0250965425869611	0.963952180518299	0.999954839599667	not_sign	ENSG00000102158.23
ENSG00000307433	108.650446281323	0.0688113162701734	0.963996598284594	0.999954839599667	not_sign	ENSG00000307433.1
ENSG00000285725	382.655096066991	0.0373449070245627	0.964018868265759	0.999954839599667	not_sign	ENSG00000285725.2
HSPD1P11	295.705752205582	0.0416270001511825	0.964023503945706	0.999954839599667	not_sign	ENSG00000251348.1
TMEM69	291.446907777509	-0.0420626761067641	0.964098815634319	0.999954839599667	not_sign	ENSG00000159596.8
EAF2	121.794797094915	0.063555755184009	0.964108010397024	0.999954839599667	not_sign	ENSG00000145088.10
ENSG00000260911	73.6539567737788	-0.082626417097286	0.96416935762667	NA	not_sign	ENSG00000260911.2
TTLL12	732.161600275236	-0.0272523895325895	0.964206404480941	0.999954839599667	not_sign	ENSG00000100304.13
ENSG00000279106	26.0638528298654	-0.167279760804068	0.964264652151377	NA	not_sign	ENSG00000279106.1
MCM5	1215.29773401858	0.0220578983958709	0.964273876431339	0.999954839599667	not_sign	ENSG00000100297.17
ZNF497-AS1	128.560435364324	0.0650045886599502	0.964394401556406	0.999954839599667	not_sign	ENSG00000269054.3
VPS13B-DT	107.845509722965	0.0678120697942409	0.964428063285238	0.999954839599667	not_sign	ENSG00000253948.5
ATRIP	325.715358806193	0.0390807047082228	0.964503001295543	0.999954839599667	not_sign	ENSG00000164053.23
MLKL	22.6276201343119	-0.140399234617533	0.964547234753173	NA	not_sign	ENSG00000168404.14
EPHX1	1291.57650363056	-0.0214914111102858	0.964580633461274	0.999954839599667	not_sign	ENSG00000143819.14
PCDHGA6	653.727274251242	-0.0283914999891596	0.964611864632453	0.999954839599667	not_sign	ENSG00000253731.3
SPRYD7	260.64783968981	0.0430128133422475	0.964703322200212	0.999954839599667	not_sign	ENSG00000123178.17
ENSG00000290048	82.8020372480016	0.0726700504992121	0.964753213965307	0.999954839599667	not_sign	ENSG00000290048.2
ENSG00000286451	50.8971374641642	-0.116029171527674	0.964861722608585	NA	not_sign	ENSG00000286451.2
ENSG00000228170	22.8141080132592	0.171346648601001	0.964869343306759	NA	not_sign	ENSG00000228170.1
ENSG00000235859	369.335052885759	0.0366018356813928	0.964896130568955	0.999954839599667	not_sign	ENSG00000235859.5
RAB24	147.353984530127	-0.0555175679519548	0.964984438887263	0.999954839599667	not_sign	ENSG00000169228.15
PSRC1	3412.68478448726	0.0152754100759145	0.965015528570555	0.999954839599667	not_sign	ENSG00000134222.17
RPS12P16	88.3403936963138	-0.0764808339096752	0.96517395217868	0.999954839599667	not_sign	ENSG00000215184.2
RN7SL381P	57.6336763636045	0.0866714495372634	0.965210513838279	NA	not_sign	ENSG00000263968.2
ZSCAN16-AS1	536.844363451363	0.0303751424151495	0.965300205961729	0.999954839599667	not_sign	ENSG00000269293.6
TEAD2	830.109074032159	0.0250937032754517	0.965304823005361	0.999954839599667	not_sign	ENSG00000074219.15
